[   65]   fixation ->    saccade (ibdt:108)
[  104]    saccade ->   fixation (ibdt:108)
[  105]    saccade ->   fixation (ibdt:108)
[  111]    saccade ->    pursuit (ibdt:108)
[  112]    saccade ->    pursuit (ibdt:108)
[  113]    saccade ->    pursuit (ibdt:108)
[  114]    saccade ->    pursuit (ibdt:108)
[  115]    saccade ->    pursuit (ibdt:108)
[  116]    saccade ->    pursuit (ibdt:108)
[  117]   fixation ->    pursuit (ibdt:108)
[  118]   fixation ->    pursuit (ibdt:108)
[  119]   fixation ->    pursuit (ibdt:108)
[  120]   fixation ->    pursuit (ibdt:108)
[  121]   fixation ->    pursuit (ibdt:108)
[  122]   fixation ->    pursuit (ibdt:108)
[  123]   fixation ->    pursuit (ibdt:108)
[  124]   fixation ->    pursuit (ibdt:108)
[  125]   fixation ->    pursuit (ibdt:108)
[  126]   fixation ->    pursuit (ibdt:108)
[  127]   fixation ->    pursuit (ibdt:108)
[  128]   fixation ->    pursuit (ibdt:108)
[  129]   fixation ->    pursuit (ibdt:108)
[  130]   fixation ->    pursuit (ibdt:108)
[  131]   fixation ->    pursuit (ibdt:108)
[  132]   fixation ->    pursuit (ibdt:108)
[  133]   fixation ->    pursuit (ibdt:108)
[  134]   fixation ->    pursuit (ibdt:108)
[  135]   fixation ->    pursuit (ibdt:108)
[  136]   fixation ->    pursuit (ibdt:108)
[  137]   fixation ->    pursuit (ibdt:108)
[  138]   fixation ->    pursuit (ibdt:108)
[  139]   fixation ->    pursuit (ibdt:108)
[  140]   fixation ->    pursuit (ibdt:108)
[  141]   fixation ->    pursuit (ibdt:108)
[  142]   fixation ->    pursuit (ibdt:108)
[  167]    saccade ->   fixation (ibdt:108)
[  174]    saccade ->   fixation (ibdt:108)
[  175]    saccade ->   fixation (ibdt:108)
[  176]    saccade ->   fixation (ibdt:108)
[  177]    saccade ->   fixation (ibdt:108)
[  179]    saccade ->   fixation (ibdt:108)
[  181]    saccade ->   fixation (ibdt:108)
[  203]   fixation ->    pursuit (ibdt:108)
[  204]   fixation ->    pursuit (ibdt:108)
[  205]   fixation ->    pursuit (ibdt:108)
[  206]   fixation ->    pursuit (ibdt:108)
[  207]   fixation ->    pursuit (ibdt:108)
[  208]   fixation ->    pursuit (ibdt:108)
[  209]   fixation ->    pursuit (ibdt:108)
[  210]   fixation ->    pursuit (ibdt:108)
[  211]   fixation ->    pursuit (ibdt:108)
[  212]   fixation ->    pursuit (ibdt:108)
[  213]   fixation ->    pursuit (ibdt:108)
[  214]   fixation ->    pursuit (ibdt:108)
[  215]   fixation ->    pursuit (ibdt:108)
[  216]   fixation ->    pursuit (ibdt:108)
[  217]   fixation ->    pursuit (ibdt:108)
[  218]   fixation ->    pursuit (ibdt:108)
