[   16]   fixation ->    saccade (ibdt:108)
[   30]    saccade ->   fixation (ibdt:108)
[   31]    saccade ->   fixation (ibdt:108)
[   32]    saccade ->   fixation (ibdt:108)
[   33]    saccade ->   fixation (ibdt:108)
[   34]    saccade ->   fixation (ibdt:108)
[   35]    saccade ->   fixation (ibdt:108)
[   36]    saccade ->   fixation (ibdt:108)
[   37]    saccade ->   fixation (ibdt:108)
[   38]    saccade ->   fixation (ibdt:108)
[   39]    saccade ->   fixation (ibdt:108)
[   40]    saccade ->   fixation (ibdt:108)
[   52]   fixation ->    pursuit (ibdt:108)
[   53]   fixation ->    pursuit (ibdt:108)
[   54]   fixation ->    pursuit (ibdt:108)
[   55]   fixation ->    pursuit (ibdt:108)
[   56]   fixation ->    pursuit (ibdt:108)
[   57]   fixation ->    pursuit (ibdt:108)
[   58]   fixation ->    pursuit (ibdt:108)
[   59]   fixation ->    pursuit (ibdt:108)
[   60]   fixation ->    pursuit (ibdt:108)
[   61]   fixation ->    pursuit (ibdt:108)
[   62]   fixation ->    pursuit (ibdt:108)
[   63]   fixation ->    pursuit (ibdt:108)
[   64]   fixation ->    pursuit (ibdt:108)
[   65]   fixation ->    pursuit (ibdt:108)
[   66]   fixation ->    pursuit (ibdt:108)
[   67]   fixation ->    pursuit (ibdt:108)
[   68]   fixation ->    pursuit (ibdt:108)
[   69]   fixation ->    pursuit (ibdt:108)
[   70]   fixation ->    pursuit (ibdt:108)
[   71]   fixation ->    pursuit (ibdt:108)
[   72]   fixation ->    pursuit (ibdt:108)
[   73]   fixation ->    pursuit (ibdt:108)
[   74]   fixation ->    pursuit (ibdt:108)
[   75]   fixation ->    pursuit (ibdt:108)
[   76]   fixation ->    pursuit (ibdt:108)
[   77]   fixation ->    pursuit (ibdt:108)
[   78]   fixation ->    pursuit (ibdt:108)
[   79]   fixation ->    pursuit (ibdt:108)
[   80]   fixation ->    pursuit (ibdt:108)
[   81]   fixation ->    pursuit (ibdt:108)
[   82]   fixation ->    pursuit (ibdt:108)
[   83]   fixation ->    pursuit (ibdt:108)
[   84]   fixation ->    pursuit (ibdt:108)
[   85]   fixation ->    pursuit (ibdt:108)
[   86]   fixation ->    pursuit (ibdt:108)
[   87]   fixation ->    pursuit (ibdt:108)
[  103]    saccade ->   fixation (ibdt:108)
[  104]    saccade ->   fixation (ibdt:108)
[  105]    saccade ->   fixation (ibdt:108)
[  106]    saccade ->   fixation (ibdt:108)
[  107]    saccade ->   fixation (ibdt:108)
[  108]    saccade ->   fixation (ibdt:108)
[  109]    saccade ->   fixation (ibdt:108)
[  110]    saccade ->   fixation (ibdt:108)
[  111]    saccade ->   fixation (ibdt:108)
[  112]    saccade ->   fixation (ibdt:108)
[  113]    saccade ->   fixation (ibdt:108)
[  226]    saccade ->   fixation (ibdt:108)
[  227]    saccade ->   fixation (ibdt:108)
[  228]    saccade ->   fixation (ibdt:108)
[  229]    saccade ->   fixation (ibdt:108)
[  230]    saccade ->   fixation (ibdt:108)
[  231]    saccade ->   fixation (ibdt:108)
[  232]    saccade ->   fixation (ibdt:108)
[  233]    saccade ->   fixation (ibdt:108)
[  316]    saccade ->   fixation (ibdt:108)
[  317]    saccade ->   fixation (ibdt:108)
[  318]    saccade ->   fixation (ibdt:108)
[  319]    saccade ->   fixation (ibdt:108)
[  320]    saccade ->   fixation (ibdt:108)
[  321]    saccade ->   fixation (ibdt:108)
[  322]    saccade ->   fixation (ibdt:108)
[  323]    saccade ->   fixation (ibdt:108)
[  324]    saccade ->   fixation (ibdt:108)
[  395]    saccade ->   fixation (ibdt:108)
[  396]    saccade ->   fixation (ibdt:108)
[  397]    saccade ->   fixation (ibdt:108)
[  398]    saccade ->   fixation (ibdt:108)
[  399]    saccade ->   fixation (ibdt:108)
[  400]    saccade ->   fixation (ibdt:108)
[  401]    saccade ->   fixation (ibdt:108)
[  402]    saccade ->   fixation (ibdt:108)
[  434]    saccade ->   fixation (ibdt:108)
[  435]    saccade ->   fixation (ibdt:108)
[  436]    saccade ->   fixation (ibdt:108)
[  437]    saccade ->   fixation (ibdt:108)
[  438]    saccade ->   fixation (ibdt:108)
[  439]    saccade ->   fixation (ibdt:108)
[  440]    saccade ->   fixation (ibdt:108)
[  441]    saccade ->   fixation (ibdt:108)
[  442]    saccade ->   fixation (ibdt:108)
[  443]    saccade ->   fixation (ibdt:108)
[  444]    saccade ->   fixation (ibdt:108)
[  445]    saccade ->   fixation (ibdt:108)
[  446]    saccade ->   fixation (ibdt:108)
[  447]    saccade ->   fixation (ibdt:108)
[  448]    saccade ->   fixation (ibdt:108)
[  449]    saccade ->   fixation (ibdt:108)
[  450]    saccade ->   fixation (ibdt:108)
[  451]    saccade ->   fixation (ibdt:108)
[  452]    saccade ->   fixation (ibdt:108)
[  453]    saccade ->   fixation (ibdt:108)
[  461]   fixation ->    pursuit (ibdt:108)
[  462]   fixation ->    pursuit (ibdt:108)
[  463]   fixation ->    pursuit (ibdt:108)
[  464]   fixation ->    pursuit (ibdt:108)
[  465]   fixation ->    pursuit (ibdt:108)
[  466]   fixation ->    pursuit (ibdt:108)
[  467]   fixation ->    pursuit (ibdt:108)
[  468]   fixation ->    pursuit (ibdt:108)
[  469]   fixation ->    pursuit (ibdt:108)
[  470]   fixation ->    pursuit (ibdt:108)
[  471]   fixation ->    pursuit (ibdt:108)
[  472]   fixation ->    pursuit (ibdt:108)
[  473]   fixation ->    pursuit (ibdt:108)
[  474]   fixation ->    pursuit (ibdt:108)
[  475]   fixation ->    pursuit (ibdt:108)
[  476]   fixation ->    pursuit (ibdt:108)
[  477]   fixation ->    pursuit (ibdt:108)
[  478]   fixation ->    pursuit (ibdt:108)
[  479]   fixation ->    pursuit (ibdt:108)
[  480]   fixation ->    pursuit (ibdt:108)
[  481]   fixation ->    pursuit (ibdt:108)
[  482]   fixation ->    pursuit (ibdt:108)
[  483]   fixation ->    pursuit (ibdt:108)
[  484]   fixation ->    pursuit (ibdt:108)
[  485]   fixation ->    pursuit (ibdt:108)
[  486]   fixation ->    pursuit (ibdt:108)
[  487]   fixation ->    pursuit (ibdt:108)
[  488]   fixation ->    pursuit (ibdt:108)
[  489]   fixation ->    pursuit (ibdt:108)
[  490]   fixation ->    pursuit (ibdt:108)
[  491]   fixation ->    pursuit (ibdt:108)
[  492]   fixation ->    pursuit (ibdt:108)
[  493]   fixation ->    pursuit (ibdt:108)
[  494]   fixation ->    pursuit (ibdt:108)
[  495]   fixation ->    pursuit (ibdt:108)
[  496]    saccade ->    pursuit (ibdt:108)
[  497]    saccade ->    pursuit (ibdt:108)
[  498]    saccade ->    pursuit (ibdt:108)
[  499]    saccade ->    pursuit (ibdt:108)
[  500]    saccade ->    pursuit (ibdt:108)
[  501]    saccade ->    pursuit (ibdt:108)
[  502]    saccade ->    pursuit (ibdt:108)
[  503]    saccade ->    pursuit (ibdt:108)
[  504]    saccade ->    pursuit (ibdt:108)
[  505]   fixation ->    pursuit (ibdt:108)
[  506]   fixation ->    pursuit (ibdt:108)
[  507]   fixation ->    pursuit (ibdt:108)
[  508]   fixation ->    pursuit (ibdt:108)
[  509]   fixation ->    pursuit (ibdt:108)
[  510]   fixation ->    pursuit (ibdt:108)
[  511]   fixation ->    pursuit (ibdt:108)
[  512]   fixation ->    pursuit (ibdt:108)
[  513]   fixation ->    pursuit (ibdt:108)
[  514]   fixation ->    pursuit (ibdt:108)
[  515]   fixation ->    pursuit (ibdt:108)
[  516]   fixation ->    pursuit (ibdt:108)
[  517]   fixation ->    pursuit (ibdt:108)
[  518]   fixation ->    pursuit (ibdt:108)
[  519]   fixation ->    pursuit (ibdt:108)
[  520]   fixation ->    pursuit (ibdt:108)
[  521]   fixation ->    pursuit (ibdt:108)
[  522]   fixation ->    pursuit (ibdt:108)
[  523]   fixation ->    pursuit (ibdt:108)
[  524]   fixation ->    pursuit (ibdt:108)
[  525]   fixation ->    pursuit (ibdt:108)
[  526]   fixation ->    pursuit (ibdt:108)
[  527]   fixation ->    pursuit (ibdt:108)
[  544]    saccade ->   fixation (ibdt:108)
[  545]    saccade ->   fixation (ibdt:108)
[  546]    saccade ->   fixation (ibdt:108)
[  547]    saccade ->   fixation (ibdt:108)
[  548]    saccade ->   fixation (ibdt:108)
[  549]    saccade ->   fixation (ibdt:108)
[  550]    saccade ->   fixation (ibdt:108)
[  551]    saccade ->   fixation (ibdt:108)
[  552]    saccade ->   fixation (ibdt:108)
[  553]    saccade ->   fixation (ibdt:108)
[  554]    saccade ->   fixation (ibdt:108)
[  555]    saccade ->   fixation (ibdt:108)
[  593]    saccade ->   fixation (ibdt:108)
[  594]    saccade ->   fixation (ibdt:108)
[  595]    saccade ->   fixation (ibdt:108)
[  596]    saccade ->   fixation (ibdt:108)
[  597]    saccade ->   fixation (ibdt:108)
[  598]    saccade ->   fixation (ibdt:108)
[  645]    saccade ->   fixation (ibdt:108)
[  646]    saccade ->   fixation (ibdt:108)
[  647]    saccade ->   fixation (ibdt:108)
[  648]    saccade ->   fixation (ibdt:108)
[  649]    saccade ->   fixation (ibdt:108)
[  650]    saccade ->   fixation (ibdt:108)
[ 1026]    saccade ->   fixation (ibdt:108)
[ 1027]    saccade ->   fixation (ibdt:108)
[ 1028]    saccade ->   fixation (ibdt:108)
[ 1029]    saccade ->   fixation (ibdt:108)
[ 1030]    saccade ->   fixation (ibdt:108)
[ 1031]    saccade ->   fixation (ibdt:108)
[ 1032]    saccade ->   fixation (ibdt:108)
[ 1033]    saccade ->   fixation (ibdt:108)
[ 1192]    saccade ->   fixation (ibdt:108)
[ 1193]    saccade ->   fixation (ibdt:108)
[ 1194]    saccade ->   fixation (ibdt:108)
[ 1195]    saccade ->   fixation (ibdt:108)
[ 1196]    saccade ->   fixation (ibdt:108)
[ 1197]    saccade ->   fixation (ibdt:108)
[ 1198]    saccade ->   fixation (ibdt:108)
[ 1286]    saccade ->   fixation (ibdt:108)
[ 1287]    saccade ->   fixation (ibdt:108)
[ 1288]    saccade ->   fixation (ibdt:108)
[ 1289]    saccade ->   fixation (ibdt:108)
[ 1290]    saccade ->   fixation (ibdt:108)
[ 1291]    saccade ->   fixation (ibdt:108)
[ 1292]    saccade ->   fixation (ibdt:108)
[ 1293]    saccade ->   fixation (ibdt:108)
[ 1294]    saccade ->   fixation (ibdt:108)
[ 1463]    saccade ->   fixation (ibdt:108)
[ 1464]    saccade ->   fixation (ibdt:108)
[ 1465]    saccade ->   fixation (ibdt:108)
[ 1466]    saccade ->   fixation (ibdt:108)
