[    0]    saccade ->   fixation (classify:20)
[    3]    saccade ->   fixation (ibdt:108)
[    4]    saccade ->   fixation (ibdt:108)
[    5]    saccade ->    pursuit (ibdt:108)
[    6]    saccade ->    pursuit (ibdt:108)
[    7]   fixation ->    pursuit (ibdt:108)
[    8]   fixation ->    pursuit (ibdt:108)
[    9]   fixation ->    pursuit (ibdt:108)
[   10]   fixation ->    pursuit (ibdt:108)
[   11]   fixation ->    pursuit (ibdt:108)
[   12]   fixation ->    pursuit (ibdt:108)
[   13]   fixation ->    pursuit (ibdt:108)
[   14]   fixation ->    pursuit (ibdt:108)
[   15]   fixation ->    pursuit (ibdt:108)
[   73]    saccade ->   fixation (ibdt:108)
[   74]    saccade ->   fixation (ibdt:108)
[   75]    saccade ->   fixation (ibdt:108)
[   77]    saccade ->   fixation (ibdt:108)
[   78]    saccade ->   fixation (ibdt:108)
[   79]    saccade ->   fixation (ibdt:108)
[   80]    saccade ->   fixation (ibdt:108)
[  111]    saccade ->   fixation (ibdt:108)
[  112]    saccade ->   fixation (ibdt:108)
[  119]    saccade ->   fixation (ibdt:108)
[  120]    saccade ->   fixation (ibdt:108)
[  121]    saccade ->   fixation (ibdt:108)
[  657]    saccade ->   fixation (ibdt:108)
[  658]    saccade ->   fixation (ibdt:108)
[  659]    saccade ->   fixation (ibdt:108)
[  660]    saccade ->   fixation (ibdt:108)
[  661]    saccade ->   fixation (ibdt:108)
[  662]    pursuit ->   fixation (ibdt:108)
[  663]    pursuit ->   fixation (ibdt:108)
[  664]    pursuit ->   fixation (ibdt:108)
[  665]    pursuit ->   fixation (ibdt:108)
[  666]    pursuit ->   fixation (ibdt:108)
[  667]    pursuit ->   fixation (ibdt:108)
[  668]    pursuit ->   fixation (ibdt:108)
[  669]    pursuit ->   fixation (ibdt:108)
[  670]    pursuit ->   fixation (ibdt:108)
[  671]    pursuit ->   fixation (ibdt:108)
[  672]    pursuit ->   fixation (ibdt:108)
[  673]    pursuit ->   fixation (ibdt:108)
[  674]    pursuit ->   fixation (ibdt:108)
[  675]    pursuit ->   fixation (ibdt:108)
[  676]    pursuit ->   fixation (ibdt:108)
[  677]    pursuit ->   fixation (ibdt:108)
[  678]    pursuit ->   fixation (ibdt:108)
[  679]    pursuit ->   fixation (ibdt:108)
[  680]    pursuit ->   fixation (ibdt:108)
[  681]    pursuit ->   fixation (ibdt:108)
[  682]    pursuit ->   fixation (ibdt:108)
[  683]    pursuit ->   fixation (ibdt:108)
[  684]    pursuit ->   fixation (ibdt:108)
[  685]    pursuit ->   fixation (ibdt:108)
[  686]    pursuit ->   fixation (ibdt:108)
[  687]    pursuit ->   fixation (ibdt:108)
[  688]    pursuit ->   fixation (ibdt:108)
[  689]    pursuit ->   fixation (ibdt:108)
[  690]    pursuit ->   fixation (ibdt:108)
[  691]    pursuit ->   fixation (ibdt:108)
[  692]    pursuit ->   fixation (ibdt:108)
[  693]    pursuit ->   fixation (ibdt:108)
[  694]    pursuit ->   fixation (ibdt:108)
[  695]    pursuit ->   fixation (ibdt:108)
[  696]    pursuit ->   fixation (ibdt:108)
[  697]    pursuit ->   fixation (ibdt:108)
[  698]    pursuit ->   fixation (ibdt:108)
[  699]    pursuit ->   fixation (ibdt:108)
[  700]    pursuit ->   fixation (ibdt:108)
[  701]    pursuit ->   fixation (ibdt:108)
[  702]    pursuit ->   fixation (ibdt:108)
[  703]    pursuit ->   fixation (ibdt:108)
[  704]    pursuit ->   fixation (ibdt:108)
[  705]    pursuit ->   fixation (ibdt:108)
[  706]    pursuit ->   fixation (ibdt:108)
[  707]    pursuit ->   fixation (ibdt:108)
[  708]    pursuit ->   fixation (ibdt:108)
[  709]    pursuit ->   fixation (ibdt:108)
[  710]    pursuit ->   fixation (ibdt:108)
[  711]    pursuit ->   fixation (ibdt:108)
[  712]    pursuit ->   fixation (ibdt:108)
[  713]    pursuit ->   fixation (ibdt:108)
[  714]    pursuit ->   fixation (ibdt:108)
[  715]    pursuit ->   fixation (ibdt:108)
[  716]    pursuit ->   fixation (ibdt:108)
[  717]    pursuit ->   fixation (ibdt:108)
[  718]    pursuit ->   fixation (ibdt:108)
[  719]    pursuit ->   fixation (ibdt:108)
[  720]    pursuit ->   fixation (ibdt:108)
[  721]    pursuit ->   fixation (ibdt:108)
[  722]    pursuit ->   fixation (ibdt:108)
[  723]    pursuit ->   fixation (ibdt:108)
[  724]    pursuit ->   fixation (ibdt:108)
[  725]    pursuit ->   fixation (ibdt:108)
[  726]    pursuit ->   fixation (ibdt:108)
[  727]    pursuit ->   fixation (ibdt:108)
[  728]    pursuit ->   fixation (ibdt:108)
[  729]    pursuit ->   fixation (ibdt:108)
[  730]    pursuit ->   fixation (ibdt:108)
[  731]    pursuit ->   fixation (ibdt:108)
[  732]    pursuit ->   fixation (ibdt:108)
[  733]    pursuit ->   fixation (ibdt:108)
[  734]    pursuit ->   fixation (ibdt:108)
[  735]    pursuit ->   fixation (ibdt:108)
[  736]    pursuit ->   fixation (ibdt:108)
[  737]    pursuit ->   fixation (ibdt:108)
[  738]    pursuit ->   fixation (ibdt:108)
[  739]    pursuit ->   fixation (ibdt:108)
[  740]    pursuit ->   fixation (ibdt:108)
[  741]    pursuit ->   fixation (ibdt:108)
[  742]    pursuit ->   fixation (ibdt:108)
[  743]    pursuit ->   fixation (ibdt:108)
[  744]    pursuit ->   fixation (ibdt:108)
[  745]    pursuit ->   fixation (ibdt:108)
[  746]    pursuit ->   fixation (ibdt:108)
[  747]    pursuit ->   fixation (ibdt:108)
[  748]    pursuit ->   fixation (ibdt:108)
[  749]    pursuit ->   fixation (ibdt:108)
[  750]    pursuit ->   fixation (ibdt:108)
[  751]    pursuit ->   fixation (ibdt:108)
[  752]    pursuit ->   fixation (ibdt:108)
[  753]    pursuit ->   fixation (ibdt:108)
[  754]    pursuit ->   fixation (ibdt:108)
[  755]    pursuit ->   fixation (ibdt:108)
[  756]    pursuit ->   fixation (ibdt:108)
[  757]    pursuit ->   fixation (ibdt:108)
[  758]    pursuit ->   fixation (ibdt:108)
[  759]    pursuit ->   fixation (ibdt:108)
[  760]    pursuit ->   fixation (ibdt:108)
[  761]    pursuit ->   fixation (ibdt:108)
[  762]    pursuit ->   fixation (ibdt:108)
[  763]    pursuit ->   fixation (ibdt:108)
[  764]    pursuit ->   fixation (ibdt:108)
[  765]    pursuit ->   fixation (ibdt:108)
[  766]    pursuit ->   fixation (ibdt:108)
[  767]    pursuit ->   fixation (ibdt:108)
[  768]    pursuit ->   fixation (ibdt:108)
[  769]    pursuit ->   fixation (ibdt:108)
[  770]    pursuit ->   fixation (ibdt:108)
[  771]    pursuit ->   fixation (ibdt:108)
[  772]    pursuit ->   fixation (ibdt:108)
[  773]    pursuit ->   fixation (ibdt:108)
[  774]    pursuit ->   fixation (ibdt:108)
[  775]    pursuit ->   fixation (ibdt:108)
[  776]    pursuit ->   fixation (ibdt:108)
[  777]    pursuit ->   fixation (ibdt:108)
[  778]    pursuit ->   fixation (ibdt:108)
[  779]    pursuit ->   fixation (ibdt:108)
[  780]    pursuit ->   fixation (ibdt:108)
[  781]    pursuit ->   fixation (ibdt:108)
[  782]    saccade ->   fixation (ibdt:108)
[  786]    saccade ->   fixation (ibdt:108)
[  787]    saccade ->   fixation (ibdt:108)
[  788]    saccade ->   fixation (ibdt:108)
[  789]    saccade ->   fixation (ibdt:108)
[  872]    saccade ->   fixation (ibdt:108)
[  882]    saccade ->   fixation (ibdt:108)
[  883]    saccade ->   fixation (ibdt:108)
[  884]    saccade ->   fixation (ibdt:108)
[  885]    saccade ->   fixation (ibdt:108)
[  954]    saccade ->   fixation (ibdt:108)
[  955]    saccade ->   fixation (ibdt:108)
[  964]    saccade ->   fixation (ibdt:108)
[  965]    saccade ->   fixation (ibdt:108)
[  966]    saccade ->   fixation (ibdt:108)
[  967]    saccade ->   fixation (ibdt:108)
[  968]    saccade ->   fixation (ibdt:108)
[ 1019]    saccade ->   fixation (ibdt:108)
[ 1020]    saccade ->   fixation (ibdt:108)
[ 1021]    saccade ->   fixation (ibdt:108)
[ 1036]    saccade ->   fixation (ibdt:108)
[ 1037]    saccade ->   fixation (ibdt:108)
[ 1038]    saccade ->   fixation (ibdt:108)
[ 1039]    saccade ->   fixation (ibdt:108)
[ 1040]    pursuit ->   fixation (ibdt:108)
[ 1041]    pursuit ->   fixation (ibdt:108)
[ 1042]    pursuit ->   fixation (ibdt:108)
[ 1043]    pursuit ->   fixation (ibdt:108)
[ 1044]    pursuit ->   fixation (ibdt:108)
[ 1045]    pursuit ->   fixation (ibdt:108)
[ 1046]    pursuit ->   fixation (ibdt:108)
