[    0]    saccade ->   fixation (classify:20)
[    1]    saccade ->   fixation (ibdt:108)
[    2]    saccade ->   fixation (ibdt:108)
[    3]    saccade ->   fixation (ibdt:108)
[    4]    saccade ->   fixation (ibdt:108)
[    5]    saccade ->   fixation (ibdt:108)
[    6]    saccade ->   fixation (ibdt:108)
[   12]    saccade ->   fixation (ibdt:108)
[   82]    saccade ->   fixation (ibdt:108)
[   83]    saccade ->   fixation (ibdt:108)
[   89]    saccade ->   fixation (ibdt:108)
[   90]    pursuit ->   fixation (ibdt:108)
[   91]    pursuit ->   fixation (ibdt:108)
[   92]    pursuit ->   fixation (ibdt:108)
[   93]    pursuit ->   fixation (ibdt:108)
[   94]    pursuit ->   fixation (ibdt:108)
[   95]    pursuit ->   fixation (ibdt:108)
[   96]    pursuit ->   fixation (ibdt:108)
[   97]    pursuit ->   fixation (ibdt:108)
[   98]    pursuit ->   fixation (ibdt:108)
[   99]    pursuit ->   fixation (ibdt:108)
[  100]    pursuit ->   fixation (ibdt:108)
[  101]    pursuit ->   fixation (ibdt:108)
[  102]    pursuit ->   fixation (ibdt:108)
[  103]    pursuit ->   fixation (ibdt:108)
[  104]    pursuit ->   fixation (ibdt:108)
[  105]    pursuit ->   fixation (ibdt:108)
[  106]    pursuit ->   fixation (ibdt:108)
[  107]    pursuit ->   fixation (ibdt:108)
[  108]    pursuit ->   fixation (ibdt:108)
[  109]    pursuit ->   fixation (ibdt:108)
[  110]    pursuit ->   fixation (ibdt:108)
[  111]    pursuit ->   fixation (ibdt:108)
[  112]    pursuit ->   fixation (ibdt:108)
[  113]    pursuit ->   fixation (ibdt:108)
[  114]    pursuit ->   fixation (ibdt:108)
[  115]    pursuit ->   fixation (ibdt:108)
[  116]    pursuit ->   fixation (ibdt:108)
[  117]    pursuit ->   fixation (ibdt:108)
[  118]    pursuit ->   fixation (ibdt:108)
[  119]    pursuit ->   fixation (ibdt:108)
[  120]    pursuit ->   fixation (ibdt:108)
[  121]    pursuit ->   fixation (ibdt:108)
