[  271]   fixation ->    saccade (ibdt:108)
[  323]    saccade ->   fixation (ibdt:108)
[  324]    saccade ->   fixation (ibdt:108)
[  330]    saccade ->   fixation (ibdt:108)
[  331]    saccade ->   fixation (ibdt:108)
[  332]    saccade ->   fixation (ibdt:108)
[  333]    saccade ->   fixation (ibdt:108)
[  370]    saccade ->   fixation (ibdt:108)
[  371]    saccade ->   fixation (ibdt:108)
[  372]    saccade ->   fixation (ibdt:108)
[  376]    saccade ->   fixation (ibdt:108)
[  377]    saccade ->   fixation (ibdt:108)
[  378]    saccade ->   fixation (ibdt:108)
[  379]    saccade ->   fixation (ibdt:108)
[  418]    saccade ->   fixation (ibdt:108)
[  419]    saccade ->   fixation (ibdt:108)
[  422]    saccade ->   fixation (ibdt:108)
[  424]    saccade ->   fixation (ibdt:108)
[  425]    saccade ->   fixation (ibdt:108)
[  426]    saccade ->   fixation (ibdt:108)
[  427]    saccade ->   fixation (ibdt:108)
[  428]    saccade ->   fixation (ibdt:108)
[  481]    saccade ->   fixation (ibdt:108)
[  482]    saccade ->   fixation (ibdt:108)
[  483]    saccade ->   fixation (ibdt:108)
[  484]    saccade ->   fixation (ibdt:108)
[  485]    saccade ->   fixation (ibdt:108)
[  486]    saccade ->   fixation (ibdt:108)
[  487]    saccade ->   fixation (ibdt:108)
[  488]    saccade ->   fixation (ibdt:108)
[  559]    saccade ->   fixation (ibdt:108)
[  560]    saccade ->   fixation (ibdt:108)
[  561]    saccade ->   fixation (ibdt:108)
[  562]    saccade ->   fixation (ibdt:108)
[  563]    saccade ->   fixation (ibdt:108)
[  564]    saccade ->   fixation (ibdt:108)
[  565]    saccade ->   fixation (ibdt:108)
[  566]    saccade ->   fixation (ibdt:108)
[  567]    saccade ->   fixation (ibdt:108)
[  568]    saccade ->   fixation (ibdt:108)
[  569]    saccade ->   fixation (ibdt:108)
[  570]    saccade ->   fixation (ibdt:108)
[  605]    saccade ->   fixation (ibdt:108)
[  606]    saccade ->   fixation (ibdt:108)
[  619]    saccade ->   fixation (ibdt:108)
[  620]    saccade ->   fixation (ibdt:108)
[  621]    saccade ->   fixation (ibdt:108)
[  622]    saccade ->   fixation (ibdt:108)
[  623]    saccade ->   fixation (ibdt:108)
[  624]    saccade ->   fixation (ibdt:108)
[  625]    saccade ->   fixation (ibdt:108)
[  626]    saccade ->   fixation (ibdt:108)
[  652]   fixation ->    pursuit (ibdt:108)
[  653]   fixation ->    pursuit (ibdt:108)
[  654]   fixation ->    pursuit (ibdt:108)
[  655]   fixation ->    pursuit (ibdt:108)
[  656]   fixation ->    pursuit (ibdt:108)
[  657]   fixation ->    pursuit (ibdt:108)
[  658]   fixation ->    pursuit (ibdt:108)
[  659]   fixation ->    pursuit (ibdt:108)
[  660]   fixation ->    pursuit (ibdt:108)
[  661]   fixation ->    pursuit (ibdt:108)
[  662]   fixation ->    pursuit (ibdt:108)
[  663]   fixation ->    pursuit (ibdt:108)
[  664]   fixation ->    pursuit (ibdt:108)
[  665]   fixation ->    pursuit (ibdt:108)
[  666]   fixation ->    pursuit (ibdt:108)
[  667]   fixation ->    pursuit (ibdt:108)
[  668]   fixation ->    pursuit (ibdt:108)
[  669]   fixation ->    pursuit (ibdt:108)
[  670]   fixation ->    pursuit (ibdt:108)
[  671]   fixation ->    pursuit (ibdt:108)
[  672]   fixation ->    pursuit (ibdt:108)
[  673]   fixation ->    pursuit (ibdt:108)
[  674]   fixation ->    pursuit (ibdt:108)
[  675]   fixation ->    pursuit (ibdt:108)
[  676]   fixation ->    pursuit (ibdt:108)
[  677]   fixation ->    pursuit (ibdt:108)
[  709]    saccade ->   fixation (ibdt:108)
[  710]    saccade ->   fixation (ibdt:108)
[  720]    saccade ->   fixation (ibdt:108)
[  721]    saccade ->   fixation (ibdt:108)
[  778]    saccade ->   fixation (ibdt:108)
[  779]    saccade ->   fixation (ibdt:108)
[  787]    saccade ->   fixation (ibdt:108)
[  789]    saccade ->   fixation (ibdt:108)
[  791]    saccade ->    pursuit (ibdt:108)
[  792]    saccade ->    pursuit (ibdt:108)
[  793]    saccade ->    pursuit (ibdt:108)
[  794]    saccade ->    pursuit (ibdt:108)
[  795]    saccade ->    pursuit (ibdt:108)
[  799]    saccade ->    pursuit (ibdt:108)
[  800]    saccade ->    pursuit (ibdt:108)
[  801]    saccade ->    pursuit (ibdt:108)
[  802]    saccade ->    pursuit (ibdt:108)
[  803]    saccade ->    pursuit (ibdt:108)
[  804]    saccade ->    pursuit (ibdt:108)
[  805]    saccade ->    pursuit (ibdt:108)
[  806]    saccade ->    pursuit (ibdt:108)
[  808]    saccade ->    pursuit (ibdt:108)
[  809]    saccade ->    pursuit (ibdt:108)
[  810]    saccade ->    pursuit (ibdt:108)
[  811]   fixation ->    pursuit (ibdt:108)
[  812]   fixation ->    pursuit (ibdt:108)
[  813]   fixation ->    pursuit (ibdt:108)
[  814]   fixation ->    pursuit (ibdt:108)
[  815]   fixation ->    pursuit (ibdt:108)
[  816]   fixation ->    pursuit (ibdt:108)
[  817]   fixation ->    pursuit (ibdt:108)
[  818]   fixation ->    pursuit (ibdt:108)
[  819]   fixation ->    pursuit (ibdt:108)
[  820]   fixation ->    pursuit (ibdt:108)
[  821]   fixation ->    pursuit (ibdt:108)
[  822]   fixation ->    pursuit (ibdt:108)
[  823]   fixation ->    pursuit (ibdt:108)
[  824]   fixation ->    pursuit (ibdt:108)
[  825]   fixation ->    pursuit (ibdt:108)
[  826]   fixation ->    pursuit (ibdt:108)
[  827]   fixation ->    pursuit (ibdt:108)
[  828]   fixation ->    pursuit (ibdt:108)
[  829]   fixation ->    pursuit (ibdt:108)
[  830]   fixation ->    pursuit (ibdt:108)
[  831]   fixation ->    pursuit (ibdt:108)
[  832]   fixation ->    pursuit (ibdt:108)
[  833]   fixation ->    pursuit (ibdt:108)
[  834]   fixation ->    pursuit (ibdt:108)
[  835]   fixation ->    pursuit (ibdt:108)
[  836]   fixation ->    pursuit (ibdt:108)
[  837]   fixation ->    pursuit (ibdt:108)
[  838]   fixation ->    pursuit (ibdt:108)
[  839]   fixation ->    pursuit (ibdt:108)
[  840]   fixation ->    pursuit (ibdt:108)
[  841]   fixation ->    pursuit (ibdt:108)
[  842]   fixation ->    pursuit (ibdt:108)
[  843]   fixation ->    pursuit (ibdt:108)
[  844]   fixation ->    pursuit (ibdt:108)
[  845]   fixation ->    pursuit (ibdt:108)
[  846]   fixation ->    pursuit (ibdt:108)
[  847]   fixation ->    pursuit (ibdt:108)
[  848]   fixation ->    pursuit (ibdt:108)
[  849]   fixation ->    pursuit (ibdt:108)
[  850]   fixation ->    pursuit (ibdt:108)
[  851]   fixation ->    pursuit (ibdt:108)
[  908]    saccade ->   fixation (ibdt:108)
[  909]    saccade ->   fixation (ibdt:108)
[  919]    saccade ->   fixation (ibdt:108)
[  920]    saccade ->   fixation (ibdt:108)
[  921]    saccade ->   fixation (ibdt:108)
[  949]   fixation ->    pursuit (ibdt:108)
[  950]   fixation ->    pursuit (ibdt:108)
[  951]   fixation ->    pursuit (ibdt:108)
[  952]   fixation ->    pursuit (ibdt:108)
[  953]   fixation ->    pursuit (ibdt:108)
[  954]   fixation ->    pursuit (ibdt:108)
[  955]   fixation ->    pursuit (ibdt:108)
[  956]   fixation ->    pursuit (ibdt:108)
[  957]   fixation ->    pursuit (ibdt:108)
[  958]   fixation ->    pursuit (ibdt:108)
[  959]    saccade ->    pursuit (ibdt:108)
[  960]    saccade ->    pursuit (ibdt:108)
[  962]    saccade ->    pursuit (ibdt:108)
[  964]    saccade ->    pursuit (ibdt:108)
[  965]    saccade ->    pursuit (ibdt:108)
[  966]   fixation ->    pursuit (ibdt:108)
[  967]   fixation ->    pursuit (ibdt:108)
[  968]   fixation ->    pursuit (ibdt:108)
[  969]   fixation ->    pursuit (ibdt:108)
[  970]   fixation ->    pursuit (ibdt:108)
[  971]   fixation ->    pursuit (ibdt:108)
[  972]   fixation ->    pursuit (ibdt:108)
[  973]   fixation ->    pursuit (ibdt:108)
[  974]   fixation ->    pursuit (ibdt:108)
[  975]   fixation ->    pursuit (ibdt:108)
[  976]   fixation ->    pursuit (ibdt:108)
[  977]   fixation ->    pursuit (ibdt:108)
[  978]   fixation ->    pursuit (ibdt:108)
[  979]   fixation ->    pursuit (ibdt:108)
[  980]   fixation ->    pursuit (ibdt:108)
[  981]   fixation ->    pursuit (ibdt:108)
[  982]   fixation ->    pursuit (ibdt:108)
[  983]   fixation ->    pursuit (ibdt:108)
[  984]   fixation ->    pursuit (ibdt:108)
[  985]   fixation ->    pursuit (ibdt:108)
[  986]   fixation ->    pursuit (ibdt:108)
[  987]   fixation ->    pursuit (ibdt:108)
[  988]   fixation ->    pursuit (ibdt:108)
[  989]   fixation ->    pursuit (ibdt:108)
[  990]   fixation ->    pursuit (ibdt:108)
[  991]   fixation ->    pursuit (ibdt:108)
[  992]   fixation ->    pursuit (ibdt:108)
[  993]   fixation ->    pursuit (ibdt:108)
[  994]   fixation ->    pursuit (ibdt:108)
[  995]   fixation ->    pursuit (ibdt:108)
[  996]   fixation ->    pursuit (ibdt:108)
[ 1026]    saccade ->   fixation (ibdt:108)
[ 1027]    saccade ->   fixation (ibdt:108)
[ 1031]    saccade ->   fixation (ibdt:108)
[ 1075]    saccade ->   fixation (ibdt:108)
[ 1076]    saccade ->   fixation (ibdt:108)
[ 1077]    saccade ->   fixation (ibdt:108)
[ 1083]    saccade ->   fixation (ibdt:108)
[ 1084]    saccade ->   fixation (ibdt:108)
[ 1085]    saccade ->   fixation (ibdt:108)
