[  113]   fixation ->    saccade (ibdt:108)
[  164]    saccade ->   fixation (ibdt:108)
[  165]    saccade ->   fixation (ibdt:108)
[  166]    saccade ->   fixation (ibdt:108)
[  167]    saccade ->   fixation (ibdt:108)
[  168]    saccade ->   fixation (ibdt:108)
[  169]    saccade ->   fixation (ibdt:108)
[  170]    saccade ->   fixation (ibdt:108)
[  171]    saccade ->   fixation (ibdt:108)
[  172]    saccade ->   fixation (ibdt:108)
[  173]    saccade ->   fixation (ibdt:108)
[  174]    saccade ->   fixation (ibdt:108)
[  175]    saccade ->   fixation (ibdt:108)
[  176]    saccade ->   fixation (ibdt:108)
[  177]    saccade ->   fixation (ibdt:108)
[  178]    saccade ->   fixation (ibdt:108)
[  360]    saccade ->   fixation (ibdt:108)
[  361]    saccade ->   fixation (ibdt:108)
[  362]    saccade ->   fixation (ibdt:108)
[  363]    saccade ->   fixation (ibdt:108)
[  364]    saccade ->   fixation (ibdt:108)
[  365]    saccade ->   fixation (ibdt:108)
[  366]    saccade ->   fixation (ibdt:108)
[  367]    saccade ->   fixation (ibdt:108)
[  368]    saccade ->   fixation (ibdt:108)
[  369]    saccade ->   fixation (ibdt:108)
[  370]    saccade ->   fixation (ibdt:108)
[  371]    saccade ->   fixation (ibdt:108)
[  372]    saccade ->   fixation (ibdt:108)
[  373]    saccade ->   fixation (ibdt:108)
[  388]   fixation ->    pursuit (ibdt:108)
[  389]   fixation ->    pursuit (ibdt:108)
[  390]   fixation ->    pursuit (ibdt:108)
[  391]   fixation ->    pursuit (ibdt:108)
[  392]   fixation ->    pursuit (ibdt:108)
[  393]   fixation ->    pursuit (ibdt:108)
[  394]   fixation ->    pursuit (ibdt:108)
[  395]   fixation ->    pursuit (ibdt:108)
[  396]   fixation ->    pursuit (ibdt:108)
[  397]   fixation ->    pursuit (ibdt:108)
[  398]   fixation ->    pursuit (ibdt:108)
[  399]   fixation ->    pursuit (ibdt:108)
[  400]   fixation ->    pursuit (ibdt:108)
[  401]   fixation ->    pursuit (ibdt:108)
[  402]   fixation ->    pursuit (ibdt:108)
[  403]   fixation ->    pursuit (ibdt:108)
[  404]   fixation ->    pursuit (ibdt:108)
[  405]   fixation ->    pursuit (ibdt:108)
[  406]   fixation ->    pursuit (ibdt:108)
[  407]   fixation ->    pursuit (ibdt:108)
[  408]   fixation ->    pursuit (ibdt:108)
[  409]   fixation ->    pursuit (ibdt:108)
[  410]   fixation ->    pursuit (ibdt:108)
[  411]   fixation ->    pursuit (ibdt:108)
[  412]   fixation ->    pursuit (ibdt:108)
